kibanga_adj;Kibanga;;;;;;;;;;;;;
kibanga_desc;Kibanga;;;;;;;;;;;;;
c_kibanga;Kibanga;;;;;;;;;;;;;
c_kibanga_adj;Kibanga;;;;;;;;;;;;;
c_kibanga_desc;Kibanga;;;;;;;;;;;;;
PROV2753;Kibanga;;;;;;;;;;;;;
PROV2753_adj;Kibanga;;;;;;;;;;;;;
PROV2753_desc;Kibanga;;;;;;;;;;;;;
b_eladonda;Eladonda;;;;;;;;;;;;;
b_eladonda_adj;Eladonda;;;;;;;;;;;;;
b_eladonda_desc;Eladonda;;;;;;;;;;;;;
b_dadanda;Dadanda;;;;;;;;;;;;;
b_dadanda_adj;Dadanda;;;;;;;;;;;;;
b_dadanda_desc;Dadanda;;;;;;;;;;;;;
b_enusiga;Enusiga;;;;;;;;;;;;;
b_enusiga_adj;Enusiga;;;;;;;;;;;;;
b_enusiga_desc;Enusiga;;;;;;;;;;;;;
b_abenihor;Abenihor;;;;;;;;;;;;;
b_abenihor_adj;Abenihor;;;;;;;;;;;;;
b_abenihor_desc;Abenihor;;;;;;;;;;;;;
b_akedusha;Akedusha;;;;;;;;;;;;;
b_akedusha_adj;Akedusha;;;;;;;;;;;;;
b_akedusha_desc;Akedusha;;;;;;;;;;;;;
b_aladusha;Aladusha;;;;;;;;;;;;;
b_aladusha_adj;Aladusha;;;;;;;;;;;;;
b_aladusha_desc;Aladusha;;;;;;;;;;;;;
b_byewonda;Byewonda;;;;;;;;;;;;;
b_byewonda_adj;Byewonda;;;;;;;;;;;;;
b_byewonda_desc;Byewonda;;;;;;;;;;;;;
b_egareth;Egareth;;;;;;;;;;;;;
b_egareth_adj;Egareth;;;;;;;;;;;;;
b_egareth_desc;Egareth;;;;;;;;;;;;;
azacanda;Azacanda;;;;;;;;;;;;;
azacanda_adj;Azacanda;;;;;;;;;;;;;
azacanda_desc;Azacanda;;;;;;;;;;;;;
c_azacanda;Azacanda;;;;;;;;;;;;;
c_azacanda_adj;Azacanda;;;;;;;;;;;;;
c_azacanda_desc;Azacanda;;;;;;;;;;;;;
PROV2697;Azacanda;;;;;;;;;;;;;
PROV2697_adj;Azacanda;;;;;;;;;;;;;
PROV2697_desc;Azacanda;;;;;;;;;;;;;
b_acotura;Acotura;;;;;;;;;;;;;
b_acotura_adj;Acotura;;;;;;;;;;;;;
b_acotura_desc;Acotura;;;;;;;;;;;;;
b_syewall;Syewall;;;;;;;;;;;;;
b_syewall_adj;Syewall;;;;;;;;;;;;;
b_syewall_desc;Syewall;;;;;;;;;;;;;
b_baranga;Baranga;;;;;;;;;;;;;
b_baranga_adj;Baranga;;;;;;;;;;;;;
b_baranga_desc;Baranga;;;;;;;;;;;;;
b_redonda;Redonda;;;;;;;;;;;;;
b_redonda_adj;Redonda;;;;;;;;;;;;;
b_redonda_desc;Redonda;;;;;;;;;;;;;
b_aladiga;Aladiga;;;;;;;;;;;;;
b_aladiga_adj;Aladiga;;;;;;;;;;;;;
b_aladiga_desc;Aladiga;;;;;;;;;;;;;
b_egihor;Egihor;;;;;;;;;;;;;
b_egihor_adj;Egihor;;;;;;;;;;;;;
b_egihor_desc;Egihor;;;;;;;;;;;;;
b_laronda;Laronda;;;;;;;;;;;;;
b_laronda_adj;Laronda;;;;;;;;;;;;;
b_laronda_desc;Laronda;;;;;;;;;;;;;
b_tobonda;Tobonda;;;;;;;;;;;;;
b_tobonda_adj;Tobonda;;;;;;;;;;;;;
b_tobonda_desc;Tobonda;;;;;;;;;;;;;
akedihor;Akedihor;;;;;;;;;;;;;
akedihor_adj;Akedihor;;;;;;;;;;;;;
akedihor_desc;Akedihor;;;;;;;;;;;;;
c_akedihor;Akedihor;;;;;;;;;;;;;
c_akedihor_adj;Akedihor;;;;;;;;;;;;;
c_akedihor_desc;Akedihor;;;;;;;;;;;;;
PROV2837;Akedihor;;;;;;;;;;;;;
PROV2837_adj;Akedihor;;;;;;;;;;;;;
PROV2837_desc;Akedihor;;;;;;;;;;;;;
b_ranusall;Ranusall;;;;;;;;;;;;;
b_ranusall_adj;Ranusall;;;;;;;;;;;;;
b_ranusall_desc;Ranusall;;;;;;;;;;;;;
b_sedanda;Sedanda;;;;;;;;;;;;;
b_sedanda_adj;Sedanda;;;;;;;;;;;;;
b_sedanda_desc;Sedanda;;;;;;;;;;;;;
b_ryewund;Ryewund;;;;;;;;;;;;;
b_ryewund_adj;Ryewund;;;;;;;;;;;;;
b_ryewund_desc;Ryewund;;;;;;;;;;;;;
b_taketh;Taketh;;;;;;;;;;;;;
b_taketh_adj;Taketh;;;;;;;;;;;;;
b_taketh_desc;Taketh;;;;;;;;;;;;;
b_nedund;Nedund;;;;;;;;;;;;;
b_nedund_adj;Nedund;;;;;;;;;;;;;
b_nedund_desc;Nedund;;;;;;;;;;;;;
b_dadall;Dadall;;;;;;;;;;;;;
b_dadall_adj;Dadall;;;;;;;;;;;;;
b_dadall_desc;Dadall;;;;;;;;;;;;;
b_tadiga;Tadiga;;;;;;;;;;;;;
b_tadiga_adj;Tadiga;;;;;;;;;;;;;
b_tadiga_desc;Tadiga;;;;;;;;;;;;;
b_kedania;Kedania;;;;;;;;;;;;;
b_kedania_adj;Kedania;;;;;;;;;;;;;
b_kedania_desc;Kedania;;;;;;;;;;;;;
enusiga;Enusiga;;;;;;;;;;;;;
enusiga_adj;Enusiga;;;;;;;;;;;;;
enusiga_desc;Enusiga;;;;;;;;;;;;;
c_enusiga;Enusiga;;;;;;;;;;;;;
c_enusiga_adj;Enusiga;;;;;;;;;;;;;
c_enusiga_desc;Enusiga;;;;;;;;;;;;;
PROV2823;Enusiga;;;;;;;;;;;;;
PROV2823_adj;Enusiga;;;;;;;;;;;;;
PROV2823_desc;Enusiga;;;;;;;;;;;;;
b_qedund;Qedund;;;;;;;;;;;;;
b_qedund_adj;Qedund;;;;;;;;;;;;;
b_qedund_desc;Qedund;;;;;;;;;;;;;
b_akedihor;Akedihor;;;;;;;;;;;;;
b_akedihor_adj;Akedihor;;;;;;;;;;;;;
b_akedihor_desc;Akedihor;;;;;;;;;;;;;
b_ladihor;Ladihor;;;;;;;;;;;;;
b_ladihor_adj;Ladihor;;;;;;;;;;;;;
b_ladihor_desc;Ladihor;;;;;;;;;;;;;
b_ekusha;Ekusha;;;;;;;;;;;;;
b_ekusha_adj;Ekusha;;;;;;;;;;;;;
b_ekusha_desc;Ekusha;;;;;;;;;;;;;
b_tedund;Tedund;;;;;;;;;;;;;
b_tedund_adj;Tedund;;;;;;;;;;;;;
b_tedund_desc;Tedund;;;;;;;;;;;;;
b_qadura;Qadura;;;;;;;;;;;;;
b_qadura_adj;Qadura;;;;;;;;;;;;;
b_qadura_desc;Qadura;;;;;;;;;;;;;
b_takania;Takania;;;;;;;;;;;;;
b_takania_adj;Takania;;;;;;;;;;;;;
b_takania_desc;Takania;;;;;;;;;;;;;
b_kaceth;Kaceth;;;;;;;;;;;;;
b_kaceth_adj;Kaceth;;;;;;;;;;;;;
b_kaceth_desc;Kaceth;;;;;;;;;;;;;
sedihor;Sedihor;;;;;;;;;;;;;
sedihor_adj;Sedihor;;;;;;;;;;;;;
sedihor_desc;Sedihor;;;;;;;;;;;;;
c_sedihor;Sedihor;;;;;;;;;;;;;
c_sedihor_adj;Sedihor;;;;;;;;;;;;;
c_sedihor_desc;Sedihor;;;;;;;;;;;;;
PROV2794;Sedihor;;;;;;;;;;;;;
PROV2794_adj;Sedihor;;;;;;;;;;;;;
PROV2794_desc;Sedihor;;;;;;;;;;;;;
b_ladiga;Ladiga;;;;;;;;;;;;;
b_ladiga_adj;Ladiga;;;;;;;;;;;;;
b_ladiga_desc;Ladiga;;;;;;;;;;;;;
b_radusha;Radusha;;;;;;;;;;;;;
b_radusha_adj;Radusha;;;;;;;;;;;;;
b_radusha_desc;Radusha;;;;;;;;;;;;;
b_lotonda;Lotonda;;;;;;;;;;;;;
b_lotonda_adj;Lotonda;;;;;;;;;;;;;
b_lotonda_desc;Lotonda;;;;;;;;;;;;;
b_acotanda;Acotanda;;;;;;;;;;;;;
b_acotanda_adj;Acotanda;;;;;;;;;;;;;
b_acotanda_desc;Acotanda;;;;;;;;;;;;;
b_rakarma;Rakarmaç;;;;;;;;;;;;;
b_rakarma_adj;Rakarmaç;;;;;;;;;;;;;
b_rakarma_desc;Rakarmaç;;;;;;;;;;;;;
b_ryewanda;Ryewanda;;;;;;;;;;;;;
b_ryewanda_adj;Ryewanda;;;;;;;;;;;;;
b_ryewanda_desc;Ryewanda;;;;;;;;;;;;;
b_sotund;Sotund;;;;;;;;;;;;;
b_sotund_adj;Sotund;;;;;;;;;;;;;
b_sotund_desc;Sotund;;;;;;;;;;;;;
b_ladania;Ladania;;;;;;;;;;;;;
b_ladania_adj;Ladania;;;;;;;;;;;;;
b_ladania_desc;Ladania;;;;;;;;;;;;;
taganga;Taganga;;;;;;;;;;;;;
taganga_adj;Taganga;;;;;;;;;;;;;
taganga_desc;Taganga;;;;;;;;;;;;;
c_taganga;Taganga;;;;;;;;;;;;;
c_taganga_adj;Taganga;;;;;;;;;;;;;
c_taganga_desc;Taganga;;;;;;;;;;;;;
PROV2810;Taganga;;;;;;;;;;;;;
PROV2810_adj;Taganga;;;;;;;;;;;;;
PROV2810_desc;Taganga;;;;;;;;;;;;;
b_kadusha;Kadusha;;;;;;;;;;;;;
b_kadusha_adj;Kadusha;;;;;;;;;;;;;
b_kadusha_desc;Kadusha;;;;;;;;;;;;;
b_kyewihor;Kyewihor;;;;;;;;;;;;;
b_kyewihor_adj;Kyewihor;;;;;;;;;;;;;
b_kyewihor_desc;Kyewihor;;;;;;;;;;;;;
b_renura;Renura;;;;;;;;;;;;;
b_renura_adj;Renura;;;;;;;;;;;;;
b_renura_desc;Renura;;;;;;;;;;;;;
b_nobiga;Nobiga;;;;;;;;;;;;;
b_nobiga_adj;Nobiga;;;;;;;;;;;;;
b_nobiga_desc;Nobiga;;;;;;;;;;;;;
b_notura;Notura;;;;;;;;;;;;;
b_notura_adj;Notura;;;;;;;;;;;;;
b_notura_desc;Notura;;;;;;;;;;;;;
b_racanda;Racanda;;;;;;;;;;;;;
b_racanda_adj;Racanda;;;;;;;;;;;;;
b_racanda_desc;Racanda;;;;;;;;;;;;;
b_nedusha;Nedusha;;;;;;;;;;;;;
b_nedusha_adj;Nedusha;;;;;;;;;;;;;
b_nedusha_desc;Nedusha;;;;;;;;;;;;;
b_lagusha;Lagusha;;;;;;;;;;;;;
b_lagusha_adj;Lagusha;;;;;;;;;;;;;
b_lagusha_desc;Lagusha;;;;;;;;;;;;;
tanusall;Tanusall;;;;;;;;;;;;;
tanusall_adj;Tanusall;;;;;;;;;;;;;
tanusall_desc;Tanusall;;;;;;;;;;;;;
c_tanusall;Tanusall;;;;;;;;;;;;;
c_tanusall_adj;Tanusall;;;;;;;;;;;;;
c_tanusall_desc;Tanusall;;;;;;;;;;;;;
PROV2617;Tanusall;;;;;;;;;;;;;
PROV2617_adj;Tanusall;;;;;;;;;;;;;
PROV2617_desc;Tanusall;;;;;;;;;;;;;
b_kibura;Kibura;;;;;;;;;;;;;
b_kibura_adj;Kibura;;;;;;;;;;;;;
b_kibura_desc;Kibura;;;;;;;;;;;;;
b_redura;Redura;;;;;;;;;;;;;
b_redura_adj;Redura;;;;;;;;;;;;;
b_redura_desc;Redura;;;;;;;;;;;;;
b_ekura;Ekura;;;;;;;;;;;;;
b_ekura_adj;Ekura;;;;;;;;;;;;;
b_ekura_desc;Ekura;;;;;;;;;;;;;
b_kadonda;Kadonda;;;;;;;;;;;;;
b_kadonda_adj;Kadonda;;;;;;;;;;;;;
b_kadonda_desc;Kadonda;;;;;;;;;;;;;
b_badiga;Badiga;;;;;;;;;;;;;
b_badiga_adj;Badiga;;;;;;;;;;;;;
b_badiga_desc;Badiga;;;;;;;;;;;;;
b_acotonda;Acotonda;;;;;;;;;;;;;
b_acotonda_adj;Acotonda;;;;;;;;;;;;;
b_acotonda_desc;Acotonda;;;;;;;;;;;;;
b_rakarsa;Rakarsa;;;;;;;;;;;;;
b_rakarsa_adj;Rakarsa;;;;;;;;;;;;;
b_rakarsa_desc;Rakarsa;;;;;;;;;;;;;
b_kakura;Kakura;;;;;;;;;;;;;
b_kakura_adj;Kakura;;;;;;;;;;;;;
b_kakura_desc;Kakura;;;;;;;;;;;;;
banuseth;Banuseth;;;;;;;;;;;;;
banuseth_adj;Banuseth;;;;;;;;;;;;;
banuseth_desc;Banuseth;;;;;;;;;;;;;
dibusha;Dibusha;;;;;;;;;;;;;
dibusha_adj;Dibusha;;;;;;;;;;;;;
dibusha_desc;Dibusha;;;;;;;;;;;;;
dora;Dora;;;;;;;;;;;;;
dora_adj;Dora;;;;;;;;;;;;;
dora_desc;Dora;;;;;;;;;;;;;
eboray;Eboray;;;;;;;;;;;;;
eboray_adj;Eboray;;;;;;;;;;;;;
eboray_desc;Eboray;;;;;;;;;;;;;
eboray_DESC;All praise the almighty K!;;;;;;;;;;;;;
eboray_DESC_adj;All praise the almighty K!;;;;;;;;;;;;;
eboray_DESC_desc;All praise the almighty K!;;;;;;;;;;;;;
kolasa;Kolasa;;;;;;;;;;;;;
kolasa_adj;Kolasa;;;;;;;;;;;;;
kolasa_desc;Kolasa;;;;;;;;;;;;;
ranar;Ranar;;;;;;;;;;;;;
ranar_adj;Ranar;;;;;;;;;;;;;
ranar_desc;Ranar;;;;;;;;;;;;;
takorad;Takorad;;;;;;;;;;;;;
takorad_adj;Takorad;;;;;;;;;;;;;
takorad_desc;Takorad;;;;;;;;;;;;;
talana;Talana;;;;;;;;;;;;;
talana_adj;Talana;;;;;;;;;;;;;
talana_desc;Talana;;;;;;;;;;;;;
lall;Lall;;;;;;;;;;;;;
lall_adj;Lall;;;;;;;;;;;;;
lall_desc;Lall;;;;;;;;;;;;;
libl;Libl;;;;;;;;;;;;;
libl_adj;Libl;;;;;;;;;;;;;
libl_desc;Libl;;;;;;;;;;;;;
tar;Tar;;;;;;;;;;;;;
tar_adj;Tar;;;;;;;;;;;;;
tar_desc;Tar;;;;;;;;;;;;;
lasar;Lasar;;;;;;;;;;;;;
lasar_adj;Lasar;;;;;;;;;;;;;
lasar_desc;Lasar;;;;;;;;;;;;;
ti;Ti;;;;;;;;;;;;;
ti_adj;Ti;;;;;;;;;;;;;
ti_desc;Ti;;;;;;;;;;;;;
amukl;Amukl;;;;;;;;;;;;;
amukl_adj;Amukl;;;;;;;;;;;;;
amukl_desc;Amukl;;;;;;;;;;;;;
wol;Wol;;;;;;;;;;;;;
wol_adj;Wol;;;;;;;;;;;;;
wol_desc;Wol;;;;;;;;;;;;;
karar;Karar;;;;;;;;;;;;;
karar_adj;Karar;;;;;;;;;;;;;
karar_desc;Karar;;;;;;;;;;;;;
karl;Karl;;;;;;;;;;;;;
karl_adj;Karl;;;;;;;;;;;;;
karl_desc;Karl;;;;;;;;;;;;;
ekhd;Ekhd;;;;;;;;;;;;;
ekhd_adj;Ekhd;;;;;;;;;;;;;
ekhd_desc;Ekhd;;;;;;;;;;;;;
ney;Ney;;;;;;;;;;;;;
ney_adj;Ney;;;;;;;;;;;;;
ney_desc;Ney;;;;;;;;;;;;;
land;Land;;;;;;;;;;;;;
land_adj;Land;;;;;;;;;;;;;
land_desc;Land;;;;;;;;;;;;;
c_land;Land;;;;;;;;;;;;;
c_land_adj;Land;;;;;;;;;;;;;
c_land_desc;Land;;;;;;;;;;;;;
PROV2568;Land;;;;;;;;;;;;;
PROV2568_adj;Land;;;;;;;;;;;;;
PROV2568_desc;Land;;;;;;;;;;;;;
b_deniyar;Deniyar;;;;;;;;;;;;;
b_deniyar_adj;Deniyar;;;;;;;;;;;;;
b_deniyar_desc;Deniyar;;;;;;;;;;;;;
b_seudiyar;Seudiyar;;;;;;;;;;;;;
b_seudiyar_adj;Seudiyar;;;;;;;;;;;;;
b_seudiyar_desc;Seudiyar;;;;;;;;;;;;;
b_sand;Sand;;;;;;;;;;;;;
b_sand_adj;Sand;;;;;;;;;;;;;
b_sand_desc;Sand;;;;;;;;;;;;;
b_latay;Latay;;;;;;;;;;;;;
b_latay_adj;Latay;;;;;;;;;;;;;
b_latay_desc;Latay;;;;;;;;;;;;;
b_tagathe;Tagathe;;;;;;;;;;;;;
b_tagathe_adj;Tagathe;;;;;;;;;;;;;
b_tagathe_desc;Tagathe;;;;;;;;;;;;;
b_tiata;Tiata;;;;;;;;;;;;;
b_tiata_adj;Tiata;;;;;;;;;;;;;
b_tiata_desc;Tiata;;;;;;;;;;;;;
b_rarn;Rarn;;;;;;;;;;;;;
b_rarn_adj;Rarn;;;;;;;;;;;;;
b_rarn_desc;Rarn;;;;;;;;;;;;;
b_bufiyar;Bufiyar;;;;;;;;;;;;;
b_bufiyar_adj;Bufiyar;;;;;;;;;;;;;
b_bufiyar_desc;Bufiyar;;;;;;;;;;;;;
sigiyar;Sigiyar;;;;;;;;;;;;;
sigiyar_adj;Sigiyar;;;;;;;;;;;;;
sigiyar_desc;Sigiyar;;;;;;;;;;;;;
c_sigiyar;Sigiyar;;;;;;;;;;;;;
c_sigiyar_adj;Sigiyar;;;;;;;;;;;;;
c_sigiyar_desc;Sigiyar;;;;;;;;;;;;;
PROV2705;Sigiyar;;;;;;;;;;;;;
PROV2705_adj;Sigiyar;;;;;;;;;;;;;
PROV2705_desc;Sigiyar;;;;;;;;;;;;;
b_ranand;Ranand;;;;;;;;;;;;;
b_ranand_adj;Ranand;;;;;;;;;;;;;
b_ranand_desc;Ranand;;;;;;;;;;;;;
b_ratina;Ratina;;;;;;;;;;;;;
b_ratina_adj;Ratina;;;;;;;;;;;;;
b_ratina_desc;Ratina;;;;;;;;;;;;;
b_wigarn;Wigarn;;;;;;;;;;;;;
b_wigarn_adj;Wigarn;;;;;;;;;;;;;
b_wigarn_desc;Wigarn;;;;;;;;;;;;;
b_rora;Rora;;;;;;;;;;;;;
b_rora_adj;Rora;;;;;;;;;;;;;
b_rora_desc;Rora;;;;;;;;;;;;;
b_koriata;Koriata;;;;;;;;;;;;;
b_koriata_adj;Koriata;;;;;;;;;;;;;
b_koriata_desc;Koriata;;;;;;;;;;;;;
b_alay;Alay;;;;;;;;;;;;;
b_alay_adj;Alay;;;;;;;;;;;;;
b_alay_desc;Alay;;;;;;;;;;;;;
b_rezhay;Rezhay;;;;;;;;;;;;;
b_rezhay_adj;Rezhay;;;;;;;;;;;;;
b_rezhay_desc;Rezhay;;;;;;;;;;;;;
b_alora;Alora;;;;;;;;;;;;;
b_alora_adj;Alora;;;;;;;;;;;;;
b_alora_desc;Alora;;;;;;;;;;;;;
liyar;Liyar;;;;;;;;;;;;;
liyar_adj;Liyar;;;;;;;;;;;;;
liyar_desc;Liyar;;;;;;;;;;;;;
c_liyar;Liyar;;;;;;;;;;;;;
c_liyar_adj;Liyar;;;;;;;;;;;;;
c_liyar_desc;Liyar;;;;;;;;;;;;;
PROV2659;Liyar;;;;;;;;;;;;;
PROV2659_adj;Liyar;;;;;;;;;;;;;
PROV2659_desc;Liyar;;;;;;;;;;;;;
b_eratora;Eratora;;;;;;;;;;;;;
b_eratora_adj;Eratora;;;;;;;;;;;;;
b_eratora_desc;Eratora;;;;;;;;;;;;;
b_qedarn;Qedarn;;;;;;;;;;;;;
b_qedarn_adj;Qedarn;;;;;;;;;;;;;
b_qedarn_desc;Qedarn;;;;;;;;;;;;;
b_beudexis;Beudexis;;;;;;;;;;;;;
b_beudexis_adj;Beudexis;;;;;;;;;;;;;
b_beudexis_desc;Beudexis;;;;;;;;;;;;;
b_tathe;Tathe;;;;;;;;;;;;;
b_tathe_adj;Tathe;;;;;;;;;;;;;
b_tathe_desc;Tathe;;;;;;;;;;;;;
b_dagiyar;Dagiyar;;;;;;;;;;;;;
b_dagiyar_adj;Dagiyar;;;;;;;;;;;;;
b_dagiyar_desc;Dagiyar;;;;;;;;;;;;;
b_qiyar;Qiyar;;;;;;;;;;;;;
b_qiyar_adj;Qiyar;;;;;;;;;;;;;
b_qiyar_desc;Qiyar;;;;;;;;;;;;;
b_worexis;Worexis;;;;;;;;;;;;;
b_worexis_adj;Worexis;;;;;;;;;;;;;
b_worexis_desc;Worexis;;;;;;;;;;;;;
b_katows;Katows;;;;;;;;;;;;;
b_katows_adj;Katows;;;;;;;;;;;;;
b_katows_desc;Katows;;;;;;;;;;;;;
sorora;Sorora;;;;;;;;;;;;;
sorora_adj;Sorora;;;;;;;;;;;;;
sorora_desc;Sorora;;;;;;;;;;;;;
c_sorora;Sorora;;;;;;;;;;;;;
c_sorora_adj;Sorora;;;;;;;;;;;;;
c_sorora_desc;Sorora;;;;;;;;;;;;;
PROV2639;Sorora;;;;;;;;;;;;;
PROV2639_adj;Sorora;;;;;;;;;;;;;
PROV2639_desc;Sorora;;;;;;;;;;;;;
b_katexis;Katexis;;;;;;;;;;;;;
b_katexis_adj;Katexis;;;;;;;;;;;;;
b_katexis_desc;Katexis;;;;;;;;;;;;;
b_torora;Torora;;;;;;;;;;;;;
b_torora_adj;Torora;;;;;;;;;;;;;
b_torora_desc;Torora;;;;;;;;;;;;;
b_aligows;Aligows;;;;;;;;;;;;;
b_aligows_adj;Aligows;;;;;;;;;;;;;
b_aligows_desc;Aligows;;;;;;;;;;;;;
b_rigiyar;Rigiyar;;;;;;;;;;;;;
b_rigiyar_adj;Rigiyar;;;;;;;;;;;;;
b_rigiyar_desc;Rigiyar;;;;;;;;;;;;;
b_rufathe;Rufathe;;;;;;;;;;;;;
b_rufathe_adj;Rufathe;;;;;;;;;;;;;
b_rufathe_desc;Rufathe;;;;;;;;;;;;;
b_nufand;Nufand;;;;;;;;;;;;;
b_nufand_adj;Nufand;;;;;;;;;;;;;
b_nufand_desc;Nufand;;;;;;;;;;;;;
b_ejanand;Ejanand;;;;;;;;;;;;;
b_ejanand_adj;Ejanand;;;;;;;;;;;;;
b_ejanand_desc;Ejanand;;;;;;;;;;;;;
b_qagand;Qagand;;;;;;;;;;;;;
b_qagand_adj;Qagand;;;;;;;;;;;;;
b_qagand_desc;Qagand;;;;;;;;;;;;;
tenand;Tenand;;;;;;;;;;;;;
tenand_adj;Tenand;;;;;;;;;;;;;
tenand_desc;Tenand;;;;;;;;;;;;;
c_tenand;Tenand;;;;;;;;;;;;;
c_tenand_adj;Tenand;;;;;;;;;;;;;
c_tenand_desc;Tenand;;;;;;;;;;;;;
PROV2610;Tenand;;;;;;;;;;;;;
PROV2610_adj;Tenand;;;;;;;;;;;;;
PROV2610_desc;Tenand;;;;;;;;;;;;;
b_kagarz;Kagarz;;;;;;;;;;;;;
b_kagarz_adj;Kagarz;;;;;;;;;;;;;
b_kagarz_desc;Kagarz;;;;;;;;;;;;;
b_seudina;Seudina;;;;;;;;;;;;;
b_seudina_adj;Seudina;;;;;;;;;;;;;
b_seudina_desc;Seudina;;;;;;;;;;;;;
b_aborina;Aborina;;;;;;;;;;;;;
b_aborina_adj;Aborina;;;;;;;;;;;;;
b_aborina_desc;Aborina;;;;;;;;;;;;;
b_keilarn;Keilarn;;;;;;;;;;;;;
b_keilarn_adj;Keilarn;;;;;;;;;;;;;
b_keilarn_desc;Keilarn;;;;;;;;;;;;;
b_tigows;Tigows;;;;;;;;;;;;;
b_tigows_adj;Tigows;;;;;;;;;;;;;
b_tigows_desc;Tigows;;;;;;;;;;;;;
b_dislav;Dislav;;;;;;;;;;;;;
b_dislav_adj;Dislav;;;;;;;;;;;;;
b_dislav_desc;Dislav;;;;;;;;;;;;;
b_aborarn;Aborarn;;;;;;;;;;;;;
b_aborarn_adj;Aborarn;;;;;;;;;;;;;
b_aborarn_desc;Aborarn;;;;;;;;;;;;;
b_aliata;Aliata;;;;;;;;;;;;;
b_aliata_adj;Aliata;;;;;;;;;;;;;
b_aliata_desc;Aliata;;;;;;;;;;;;;
sigina;Sigina;;;;;;;;;;;;;
sigina_adj;Sigina;;;;;;;;;;;;;
sigina_desc;Sigina;;;;;;;;;;;;;
c_sigina;Sigina;;;;;;;;;;;;;
c_sigina_adj;Sigina;;;;;;;;;;;;;
c_sigina_desc;Sigina;;;;;;;;;;;;;
PROV2771;Sigina;;;;;;;;;;;;;
PROV2771_adj;Sigina;;;;;;;;;;;;;
PROV2771_desc;Sigina;;;;;;;;;;;;;
b_latathe;Latathe;;;;;;;;;;;;;
b_latathe_adj;Latathe;;;;;;;;;;;;;
b_latathe_desc;Latathe;;;;;;;;;;;;;
b_tatina;Tatina;;;;;;;;;;;;;
b_tatina_adj;Tatina;;;;;;;;;;;;;
b_tatina_desc;Tatina;;;;;;;;;;;;;
b_wora;Wora;;;;;;;;;;;;;
b_wora_adj;Wora;;;;;;;;;;;;;
b_wora_desc;Wora;;;;;;;;;;;;;
b_tora;Tora;;;;;;;;;;;;;
b_tora_adj;Tora;;;;;;;;;;;;;
b_tora_desc;Tora;;;;;;;;;;;;;
b_deudexis;Deudexis;;;;;;;;;;;;;
b_deudexis_adj;Deudexis;;;;;;;;;;;;;
b_deudexis_desc;Deudexis;;;;;;;;;;;;;
b_lediata;Lediata;;;;;;;;;;;;;
b_lediata_adj;Lediata;;;;;;;;;;;;;
b_lediata_desc;Lediata;;;;;;;;;;;;;
b_tina;Tina;;;;;;;;;;;;;
b_tina_adj;Tina;;;;;;;;;;;;;
b_tina_desc;Tina;;;;;;;;;;;;;
b_sathe;Sathe;;;;;;;;;;;;;
b_sathe_adj;Sathe;;;;;;;;;;;;;
b_sathe_desc;Sathe;;;;;;;;;;;;;
teilora;Teilora;;;;;;;;;;;;;
teilora_adj;Teilora;;;;;;;;;;;;;
teilora_desc;Teilora;;;;;;;;;;;;;
c_teilora;Teilora;;;;;;;;;;;;;
c_teilora_adj;Teilora;;;;;;;;;;;;;
c_teilora_desc;Teilora;;;;;;;;;;;;;
PROV2777;Teilora;;;;;;;;;;;;;
PROV2777_adj;Teilora;;;;;;;;;;;;;
PROV2777_desc;Teilora;;;;;;;;;;;;;
b_kufina;Kufina;;;;;;;;;;;;;
b_kufina_adj;Kufina;;;;;;;;;;;;;
b_kufina_desc;Kufina;;;;;;;;;;;;;
b_kanora;Kanora;;;;;;;;;;;;;
b_kanora_adj;Kanora;;;;;;;;;;;;;
b_kanora_desc;Kanora;;;;;;;;;;;;;
b_tigay;Tigay;;;;;;;;;;;;;
b_tigay_adj;Tigay;;;;;;;;;;;;;
b_tigay_desc;Tigay;;;;;;;;;;;;;
b_sufora;Sufora;;;;;;;;;;;;;
b_sufora_adj;Sufora;;;;;;;;;;;;;
b_sufora_desc;Sufora;;;;;;;;;;;;;
b_ebeniata;Ebeniata;;;;;;;;;;;;;
b_ebeniata_adj;Ebeniata;;;;;;;;;;;;;
b_ebeniata_desc;Ebeniata;;;;;;;;;;;;;
b_band;Band;;;;;;;;;;;;;
b_band_adj;Band;;;;;;;;;;;;;
b_band_desc;Band;;;;;;;;;;;;;
b_rina;Rina;;;;;;;;;;;;;
b_rina_adj;Rina;;;;;;;;;;;;;
b_rina_desc;Rina;;;;;;;;;;;;;
b_dexis;Dexis;;;;;;;;;;;;;
b_dexis_adj;Dexis;;;;;;;;;;;;;
b_dexis_desc;Dexis;;;;;;;;;;;;;
diata;Diata;;;;;;;;;;;;;
diata_adj;Diata;;;;;;;;;;;;;
diata_desc;Diata;;;;;;;;;;;;;
c_diata;Diata;;;;;;;;;;;;;
c_diata_adj;Diata;;;;;;;;;;;;;
c_diata_desc;Diata;;;;;;;;;;;;;
PROV2793;Diata;;;;;;;;;;;;;
PROV2793_adj;Diata;;;;;;;;;;;;;
PROV2793_desc;Diata;;;;;;;;;;;;;
b_reudiyar;Reudiyar;;;;;;;;;;;;;
b_reudiyar_adj;Reudiyar;;;;;;;;;;;;;
b_reudiyar_desc;Reudiyar;;;;;;;;;;;;;
b_keday;Keday;;;;;;;;;;;;;
